,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
0,Standard_D4d_v5,westindia,USD,0.0,0.189,0.189,IN West,2021-11-01T00:00:00Z,9a474db7-f448-597c-a9c1-7bcc11cd4846,D4d v5 Low Priority,DZH318Z08M9F,DZH318Z08M9F/01C0,Virtual Machines Ddv5 Series Windows,Standard_D4d_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
1,Standard_D4d_v5,westindia,USD,0.0,0.0579,0.0579,IN West,2021-11-01T00:00:00Z,9a474db7-f448-597c-a9c1-7bcc11cd4846,D4d v5 Low Priority,DZH318Z08M9F,DZH318Z08M9F/01C0,Virtual Machines Ddv5 Series Windows,Standard_D4d_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
2,Standard_L8s_v3,southafricawest,USD,0.0,13144.0,13144.0,ZA West,2022-09-01T00:00:00Z,9a48cb39-e2ca-5326-866e-89324cb6355d,L8s v3,DZH318Z08NR7,DZH318Z08NR7/0246,Virtual Machines Lsv3 Series,Standard_L8s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
3,Standard_L8s_v3,southafricawest,USD,0.0,1.191,1.191,ZA West,2022-09-01T00:00:00Z,9a48cb39-e2ca-5326-866e-89324cb6355d,L8s v3,DZH318Z08NR7,DZH318Z08NR7/00ZW,Virtual Machines Lsv3 Series,Standard_L8s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
4,Standard_L8s_v3,southafricawest,USD,0.0,6676.0,6676.0,ZA West,2022-09-01T00:00:00Z,9a48cb39-e2ca-5326-866e-89324cb6355d,L8s v3,DZH318Z08NR7,DZH318Z08NR7/024F,Virtual Machines Lsv3 Series,Standard_L8s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
5,Standard_GS3,usgovvirginia,USD,0.0,0.22,0.22,US Gov Virginia,2022-02-01T00:00:00Z,9a4bc25a-79b5-5d54-a5aa-1e9029d34173,GS3 Spot,DZH318Z0BPSN,DZH318Z0BPSN/008J,Virtual Machines GS Series,GS3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
6,Standard_E96-24as_v5,usgovarizona,USD,0.0,1.306,1.306,US Gov AZ,2023-05-01T00:00:00Z,9a4d036d-6719-5743-a3eb-0bd04b08f26b,E96-24as v5 Low Priority,DZH318Z093WZ,DZH318Z093WZ/076F,Virtual Machines Easv5 Series,E96-24as v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
7,Standard_D2s_v5,uaecentral,USD,0.0,0.0306,0.0306,AE Central,2021-11-01T00:00:00Z,9a50760a-1e47-5ff0-ad50-825a95d44a88,D2s v5 Low Priority,DZH318Z08M9W,DZH318Z08M9W/00SG,Virtual Machines Dsv5 Series,Standard_D2s_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
8,Standard_DS14,southafricawest,USD,0.0,0.2331,0.2331,ZA West,2022-02-01T00:00:00Z,9a51e33a-c1b6-52d9-a925-c14b708e1fc4,DS14 Spot,DZH318Z0BPW4,DZH318Z0BPW4/00GN,Virtual Machines DS Series Windows,DS14 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
9,Standard_DS14,southafricawest,USD,0.0,0.434901,0.434901,ZA West,2023-05-01T00:00:00Z,9a51e33a-c1b6-52d9-a925-c14b708e1fc4,DS14 Spot,DZH318Z0BPW4,DZH318Z0BPW4/00GN,Virtual Machines DS Series Windows,DS14 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
10,Standard_D48pls_v5,centralindia,USD,0.0,0.32704,0.32704,IN Central,2023-05-01T00:00:00Z,9a51f5cd-15ba-5012-a849-d4d117cf3369,D48pls v5 Spot,DZH318Z092S2,DZH318Z092S2/00MT,Virtual Machines Dplsv5 Series,Standard_D48pls_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
11,Standard_E32-16ds_v5,attdallas1,USD,0.0,0.746,0.746,ATT Dallas 1,2022-04-01T00:00:00Z,9a522ec2-08b5-5c46-ab1c-a145eb916c29,E32-16ds v5 Low Priority,DZH318Z096SN,DZH318Z096SN/03XS,Virtual Machines Edsv5 Series,E32-16ds v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
12,Standard_E96iads_v5,southafricanorth,USD,0.0,9.134,9.134,ZA North,2022-07-01T00:00:00Z,9a52b1d7-58d1-5724-8760-fde682b6c3d0,E96iads v5,DZH318Z093X0,DZH318Z093X0/04P1,Virtual Machines Eadsv5 Series,E96iads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
13,Standard_E96iads_v5,southafricanorth,USD,0.0,47210.0,47210.0,ZA North,2022-11-01T00:00:00Z,9a52b1d7-58d1-5724-8760-fde682b6c3d0,E96iads v5,DZH318Z093X0,DZH318Z093X0/06ZG,Virtual Machines Eadsv5 Series,E96iads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
14,Standard_E96iads_v5,southafricanorth,USD,0.0,91220.0,91220.0,ZA North,2022-11-01T00:00:00Z,9a52b1d7-58d1-5724-8760-fde682b6c3d0,E96iads v5,DZH318Z093X0,DZH318Z093X0/06ZC,Virtual Machines Eadsv5 Series,E96iads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
15,Standard_DS2,brazilsoutheast,USD,0.0,0.04068,0.04068,BR Southeast,2023-05-01T00:00:00Z,9a5394f2-9de7-5747-9e5f-3f4810c39e25,DS2 Spot,DZH318Z0BPW4,DZH318Z0BPW4/00ND,Virtual Machines DS Series Windows,DS2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
16,Standard_DS2,brazilsoutheast,USD,0.0,0.0247,0.0247,BR Southeast,2022-02-01T00:00:00Z,9a5394f2-9de7-5747-9e5f-3f4810c39e25,DS2 Spot,DZH318Z0BPW4,DZH318Z0BPW4/00ND,Virtual Machines DS Series Windows,DS2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
17,Dsv5_Type1,westindia,USD,0.0,6.758,6.758,IN West,2022-04-01T00:00:00Z,9a53984c-5d7e-53d5-aa01-359dbb0f7c05,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/001F,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
18,Dsv5_Type1,westindia,USD,0.0,67492.0,67492.0,IN West,2022-04-01T00:00:00Z,9a53984c-5d7e-53d5-aa01-359dbb0f7c05,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/003H,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
19,Dsv5_Type1,westindia,USD,0.0,34930.0,34930.0,IN West,2022-04-01T00:00:00Z,9a53984c-5d7e-53d5-aa01-359dbb0f7c05,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/003J,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
20,Standard_E32-8ds_v4,usgovvirginia,USD,0.0,0.54908,0.54908,US Gov Virginia,2023-05-01T00:00:00Z,9a5464c8-680d-5ea7-a6db-25c4e0470dab,E32-8ds v4 Spot,DZH318Z0CSHB,DZH318Z0CSHB/007P,Virtual Machines Edsv4 Series Windows,E32-8ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
21,Standard_B4ls_v2,usgovvirginia,USD,0.0,0.0764,0.0764,US Gov Virginia,2023-03-01T00:00:00Z,9a54d7fb-40b3-525f-9092-bd6644621c38,B4ls v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/009H,Virtual Machines Bsv2 Series Windows,B4ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
22,Standard_HC44rs,usgovvirginia,USD,0.0,0.790486,0.790486,US Gov Virginia,2023-05-01T00:00:00Z,9a556b15-f555-5e01-bdfc-78d9d0c60642,HC44rs Spot,DZH318Z0BXNH,DZH318Z0BXNH/0010,Virtual Machines HCS Series Windows,HC44rs Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
23,Standard_NG32adms_V620,westus3,USD,0.0,0.285,0.285,US West 3,2023-05-01T00:00:00Z,9a58edbd-1517-5cbf-9cdc-b5e9ee9928c4,NG32admsV620 Low Priority,DZH318Z0KGPH,DZH318Z0KGPH/0003,Virtual Machines NGadsV620v1 Series,NG32admsV620 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
24,Standard_D2as_v5,germanynorth,USD,0.0,0.227,0.227,DE North,2022-11-01T00:00:00Z,9a5989b0-1f6e-5756-9f86-802192937d62,D2as v5,DZH318Z08W0Q,DZH318Z08W0Q/010V,Virtual Machines Dasv5 Series Windows,Standard_D2as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
25,Standard_D2as_v5,germanynorth,USD,0.0,0.135,0.135,DE North,2022-11-01T00:00:00Z,9a5989b0-1f6e-5756-9f86-802192937d62,D2as v5,DZH318Z08W0Q,DZH318Z08W0Q/010V,Virtual Machines Dasv5 Series Windows,Standard_D2as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
26,Dsv5_Type1,koreacentral,USD,0.0,33543.0,33543.0,KR Central,2022-04-01T00:00:00Z,9a5a9c9c-de7e-50b3-981a-9724b0c9be13,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/003G,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
27,Dsv5_Type1,koreacentral,USD,0.0,6.49,6.49,KR Central,2022-04-01T00:00:00Z,9a5a9c9c-de7e-50b3-981a-9724b0c9be13,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/001K,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
28,Dsv5_Type1,koreacentral,USD,0.0,64812.0,64812.0,KR Central,2022-04-01T00:00:00Z,9a5a9c9c-de7e-50b3-981a-9724b0c9be13,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/0039,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
29,Standard_D2as_v5,switzerlandwest,USD,0.0,1597.0,1597.0,CH West,2022-07-01T00:00:00Z,9a5d16be-4a4e-5950-addc-69b278b8c88f,D2as v5,DZH318Z08W0T,DZH318Z08W0T/01X4,Virtual Machines Dasv5 Series,Standard_D2as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
30,Standard_D2as_v5,switzerlandwest,USD,0.0,0.16,0.16,CH West,2022-07-01T00:00:00Z,9a5d16be-4a4e-5950-addc-69b278b8c88f,D2as v5,DZH318Z08W0T,DZH318Z08W0T/01KF,Virtual Machines Dasv5 Series,Standard_D2as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
31,Standard_D2as_v5,switzerlandwest,USD,0.0,826.0,826.0,CH West,2022-07-01T00:00:00Z,9a5d16be-4a4e-5950-addc-69b278b8c88f,D2as v5,DZH318Z08W0T,DZH318Z08W0T/01X3,Virtual Machines Dasv5 Series,Standard_D2as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
32,Standard_D15_v2,australiaeast,USD,0.0,0.204488,0.204488,AU East,2023-05-01T00:00:00Z,9a5dd09c-fc7b-5ec1-8b54-2eb868c470b3,D15 v2/DS15 v2 Spot,DZH318Z0BQ34,DZH318Z0BQ34/032F,Virtual Machines Dv2 Series,D15 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
33,Standard_E112ibs_v5,norwayeast,USD,0.0,5.84864,5.84864,NO East,2023-05-01T00:00:00Z,9a5df11b-97ec-5ad9-8cd7-da17d10f5349,E112ibs v5 Spot,DZH318Z09LR4,DZH318Z09LR4/00TB,Virtual Machines Ebsv5 Series Windows,Standard_E112ibs_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
34,Standard_E112ibs_v5,norwayeast,USD,0.0,4.2,4.2,NO East,2023-05-01T00:00:00Z,9a5df11b-97ec-5ad9-8cd7-da17d10f5349,E112ibs v5 Spot,DZH318Z09LR4,DZH318Z09LR4/00TB,Virtual Machines Ebsv5 Series Windows,Standard_E112ibs_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
35,Standard_D2as_v5,koreacentral,USD,0.0,0.025938,0.025938,KR Central,2023-05-01T00:00:00Z,9a5f3188-7a93-5951-a7b4-62375e1f96a5,D2as v5 Spot,DZH318Z08W0Q,DZH318Z08W0Q/00DQ,Virtual Machines Dasv5 Series Windows,Standard_D2as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
36,Standard_D2as_v5,koreacentral,USD,0.0,0.0106,0.0106,KR Central,2022-08-01T00:00:00Z,9a5f3188-7a93-5951-a7b4-62375e1f96a5,D2as v5 Spot,DZH318Z08W0Q,DZH318Z08W0Q/00DQ,Virtual Machines Dasv5 Series Windows,Standard_D2as_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
37,Standard_B4s_v2,eastus2,USD,0.0,0.014,0.014,US East 2,2023-03-01T00:00:00Z,9a5fde85-2c49-5e97-bde1-94b4c297ea6e,B4s v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/02J8,Virtual Machines Bsv2 Series Windows,B4s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
38,Standard_B4s_v2,eastus2,USD,0.0,0.00664,0.00664,US East 2,2023-03-01T00:00:00Z,9a5fde85-2c49-5e97-bde1-94b4c297ea6e,B4s v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/02J8,Virtual Machines Bsv2 Series Windows,B4s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
39,Standard_E112ibds_v5,canadacentral,USD,0.0,3.6368,3.6368,CA Central,2023-05-01T00:00:00Z,9a61c7b3-d502-5c3c-bd96-74699a695bb7,E112ibds v5 Spot,DZH318Z09LQP,DZH318Z09LQP/00Z1,Virtual Machines Ebdsv5 Series,Standard_E112ibds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
40,Standard_D2_v2,usgovvirginia,USD,0.0,0.038149,0.038149,US Gov Virginia,2023-05-01T00:00:00Z,9a62540a-8671-5692-ad2b-4458f63716bf,D2 v2/DS2 v2 Spot,DZH318Z0BPVM,DZH318Z0BPVM/0198,Virtual Machines Dv2 Series Windows,D2 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
41,Standard_F16s,usgovvirginia,USD,0.0,0.098188,0.098188,US Gov Virginia,2023-05-01T00:00:00Z,9a63c2f5-c352-5394-b517-017cb1bc5df4,F16s Spot,DZH318Z0BQ4P,DZH318Z0BQ4P/0140,Virtual Machines FS Series,F16s Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
42,Standard_L96s_v2,southcentralus,USD,0.0,8.986,8.986,US South Central,2020-04-01T00:00:00Z,9a63c323-0fbe-53f6-9ac6-7bbd0b908e03,L96s v2,DZH318Z0BQM3,DZH318Z0BQM3/0077,Virtual Machines LSv2 Series,L96s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
43,Standard_E32-16ads_v5,attdallas1,USD,0.0,3.396,3.396,ATT Dallas 1,2022-04-01T00:00:00Z,9a63daf3-5742-5110-a0ad-fb31fc6d0067,E32-16ads v5,DZH318Z093X0,DZH318Z093X0/01Q9,Virtual Machines Eadsv5 Series,E32-16ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
44,Standard_M16-8ms,norwaywest,USD,0.0,0.5716,0.5716,NO West,2022-05-01T00:00:00Z,9a6486b2-27b2-5b9f-8869-8a96e41eb418,M16-8ms Spot,DZH318Z0BQ4W,DZH318Z0BQ4W/07B2,Virtual Machines MS Series,M16-8ms Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
45,Standard_E4ads_v5,koreacentral,USD,0.0,0.2,0.2,KR Central,2021-11-01T00:00:00Z,9a64b2f9-2d59-56d5-a40b-6f257890da89,E4ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/00V7,Virtual Machines Eadsv5 Series Windows,E4ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
46,Standard_E4ads_v5,koreacentral,USD,0.0,0.0632,0.0632,KR Central,2021-11-01T00:00:00Z,9a64b2f9-2d59-56d5-a40b-6f257890da89,E4ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/00V7,Virtual Machines Eadsv5 Series Windows,E4ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
47,Standard_E2ads_v5,westindia,USD,0.0,0.168,0.168,IN West,2022-11-01T00:00:00Z,9a656124-d87f-58bf-a409-08a0347a1394,E2ads v5,DZH318Z093X0,DZH318Z093X0/05PB,Virtual Machines Eadsv5 Series,E2ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
48,Standard_E2ads_v5,westindia,USD,0.0,867.0,867.0,IN West,2022-11-01T00:00:00Z,9a656124-d87f-58bf-a409-08a0347a1394,E2ads v5,DZH318Z093X0,DZH318Z093X0/069W,Virtual Machines Eadsv5 Series,E2ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
49,Standard_E2ads_v5,westindia,USD,0.0,1675.0,1675.0,IN West,2022-11-01T00:00:00Z,9a656124-d87f-58bf-a409-08a0347a1394,E2ads v5,DZH318Z093X0,DZH318Z093X0/069X,Virtual Machines Eadsv5 Series,E2ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
50,Standard_D4_v3,attatlanta1,USD,0.0,0.1036,0.1036,ATT Atlanta 1,2022-12-01T00:00:00Z,9a65961e-bef8-53d8-b4bb-b79e087e2e9d,D4 v3/D4s v3 Spot,DZH318Z0BQ4K,DZH318Z0BQ4K/02MZ,Virtual Machines Dv3 Series,D4 v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
51,Standard_M192ids_v2,usgovvirginia,USD,0.0,1.9238,1.9238,US Gov Virginia,2023-03-01T00:00:00Z,9a679cd6-b305-5f1c-bde4-141f9fa89173,M192ids_v2 Spot,DZH318Z08LV1,DZH318Z08LV1/0129,Virtual Machines MdSv2 Series,M192ids_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
52,Standard_E48as_v4,qatarcentral,USD,0.0,0.744,0.744,QA Central,2022-12-01T00:00:00Z,9a71afbb-0bcb-5fea-86f6-21d9b2bfe039,E48as v4 Low Priority,DZH318Z0CM92,DZH318Z0CM92/0428,Virtual Machines Easv4 Series Windows,E48as v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
53,Standard_E48as_v4,qatarcentral,USD,0.0,2.372,2.372,QA Central,2022-12-01T00:00:00Z,9a71afbb-0bcb-5fea-86f6-21d9b2bfe039,E48as v4 Low Priority,DZH318Z0CM92,DZH318Z0CM92/0428,Virtual Machines Easv4 Series Windows,E48as v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
54,Standard_E48a_v4,qatarcentral,USD,0.0,2.372,2.372,QA Central,2022-11-01T00:00:00Z,9a71afbb-0bcb-5fea-86f6-21d9b2bfe039,E48a v4/E48as v4 Low Priority,DZH318Z0CM95,DZH318Z0CM95/01RP,Virtual Machines Eav4 Series Windows,E48a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
55,Standard_E48a_v4,qatarcentral,USD,0.0,0.744,0.744,QA Central,2022-11-01T00:00:00Z,9a71afbb-0bcb-5fea-86f6-21d9b2bfe039,E48a v4/E48as v4 Low Priority,DZH318Z0CM95,DZH318Z0CM95/01RP,Virtual Machines Eav4 Series Windows,E48a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
56,Standard_E4-2as_v4,qatarcentral,USD,0.0,0.124,0.124,QA Central,2022-12-01T00:00:00Z,9a722412-6249-57f0-b186-e049245e60a8,E4-2as_v4 Spot,DZH318Z0CM2D,DZH318Z0CM2D/06DR,Virtual Machines Easv4 Series,E4-2as_v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
57,Standard_E64-16ads_v5,usgovtexas,USD,0.0,0.549676,0.549676,US Gov TX,2023-05-01T00:00:00Z,9a731b34-ed18-5073-91d5-b6577af28d68,E64-16ads v5 Spot,DZH318Z093X0,DZH318Z093X0/063G,Virtual Machines Eadsv5 Series,E64-16ads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
58,Standard_D8as_v5,norwaywest,USD,0.0,0.639,0.639,NO West,2022-11-01T00:00:00Z,9a742e86-d59a-5884-9dae-9365e9a3891f,D8as v5,DZH318Z08W0Q,DZH318Z08W0Q/0115,Virtual Machines Dasv5 Series Windows,Standard_D8as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
59,Standard_D8as_v5,norwaywest,USD,0.0,1.007,1.007,NO West,2022-11-01T00:00:00Z,9a742e86-d59a-5884-9dae-9365e9a3891f,D8as v5,DZH318Z08W0Q,DZH318Z08W0Q/0115,Virtual Machines Dasv5 Series Windows,Standard_D8as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
60,Standard_M208-52s_v2,southcentralus,USD,0.0,2.6772,2.6772,US South Central,2022-09-01T00:00:00Z,9a74cda2-108c-55f3-a31c-58ea176a1539,M208-52s_v2 Spot,DZH318Z0BX5L,DZH318Z0BX5L/02KK,Virtual Machines MSv2 Series,M208-52s_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
61,Standard_E8-2as_v4,germanynorth,USD,0.0,0.079,0.079,DE North,2023-03-01T00:00:00Z,9a774c33-14f9-5a2c-bb7e-6453f67324fc,E8-2as_v4 Spot,DZH318Z0CM92,DZH318Z0CM92/02JN,Virtual Machines Easv4 Series Windows,E8-2as_v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
62,Standard_E8-2as_v4,germanynorth,USD,0.0,0.144634,0.144634,DE North,2023-05-01T00:00:00Z,9a774c33-14f9-5a2c-bb7e-6453f67324fc,E8-2as_v4 Spot,DZH318Z0CM92,DZH318Z0CM92/02JN,Virtual Machines Easv4 Series Windows,E8-2as_v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
63,Standard_M208-104ms_v2,swedencentral,USD,0.0,5.614495,5.614495,SE Central,2023-04-01T00:00:00Z,9a78668c-45be-5657-9d76-cbba7b009227,M208-104ms_v2 Spot,DZH318Z0BX63,DZH318Z0BX63/02X8,Virtual Machines MSv2 Series Windows,M208-104ms_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
64,Standard_M208-104ms_v2,swedencentral,USD,0.0,7.57344,7.57344,SE Central,2023-05-01T00:00:00Z,9a78668c-45be-5657-9d76-cbba7b009227,M208-104ms_v2 Spot,DZH318Z0BX63,DZH318Z0BX63/02X8,Virtual Machines MSv2 Series Windows,M208-104ms_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
65,Standard_E32-8as_v5,attatlanta1,USD,0.0,0.9764,0.9764,ATT Atlanta 1,2022-12-01T00:00:00Z,9a78eaf4-27cd-5662-a68e-a68f87a96cff,E32-8as v5 Spot,DZH318Z093WZ,DZH318Z093WZ/01V1,Virtual Machines Easv5 Series,E32-8as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
66,Standard_E48d_v5,westindia,USD,0.0,0.885,0.885,IN West,2021-11-01T00:00:00Z,9a7fe3e8-31b5-5d91-aa80-33df28c3acb3,E48d v5 Low Priority,DZH318Z08M9Q,DZH318Z08M9Q/013C,Virtual Machines Edv5 Series Windows,Standard_E48d_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
67,Standard_E48d_v5,westindia,USD,0.0,2.653,2.653,IN West,2021-11-01T00:00:00Z,9a7fe3e8-31b5-5d91-aa80-33df28c3acb3,E48d v5 Low Priority,DZH318Z08M9Q,DZH318Z08M9Q/013C,Virtual Machines Edv5 Series Windows,Standard_E48d_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
68,Standard_D32_v4,westindia,USD,0.0,1.888,1.888,IN West,2021-02-01T00:00:00Z,9a809f35-1b11-5262-8966-15573176d8a1,D32 v4,DZH318Z0D1MV,DZH318Z0D1MV/0132,Virtual Machines Dv4 Series Windows,D32 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
69,Standard_D32_v4,westindia,USD,0.0,3.36,3.36,IN West,2021-02-01T00:00:00Z,9a809f35-1b11-5262-8966-15573176d8a1,D32 v4,DZH318Z0D1MV,DZH318Z0D1MV/0132,Virtual Machines Dv4 Series Windows,D32 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
