,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,availabilityId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
18,Standard_B8as_v2,swedensouth,USD,0.0,0.16,0.16,SE South,2023-03-01T00:00:00Z,734b3a0d-d66d-521c-bb8b-ed05f47b5f8e,B8as v2 Spot,DZH318Z0K9JH,DZH318Z0K9JH/003D,,Virtual Machines Basv2 Series,B8as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
19,Standard_D64ds_v4,usgovtexas,USD,0.0,4.52,4.52,US Gov TX,2020-06-01T00:00:00Z,734c50aa-ea9d-54fd-91c6-3664a934bd19,D64ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00DS,,Virtual Machines Ddsv4 Series,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
20,Standard_D64ds_v4,usgovtexas,USD,0.0,45139.0,45139.0,US Gov TX,2020-06-01T00:00:00Z,734c50aa-ea9d-54fd-91c6-3664a934bd19,D64ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00Q5,,Virtual Machines Ddsv4 Series,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
21,Standard_D64ds_v4,usgovtexas,USD,0.0,23361.0,23361.0,US Gov TX,2020-08-01T00:00:00Z,734c50aa-ea9d-54fd-91c6-3664a934bd19,D64ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00Q2,,Virtual Machines Ddsv4 Series,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
22,Ddsv4_Type 1,northeurope,USD,0.0,43824.0,43824.0,EU North,2021-11-01T00:00:00Z,734d0f35-c432-5581-a8b0-44d37e7b1f1c,Ddsv4 Type 1,DZH318Z0DFW0,DZH318Z0DFW0/000G,,Ddsv4 Series Dedicated Host,Ddsv4 Type 1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
23,Ddsv4_Type 1,northeurope,USD,0.0,22845.0,22845.0,EU North,2021-11-01T00:00:00Z,734d0f35-c432-5581-a8b0-44d37e7b1f1c,Ddsv4 Type 1,DZH318Z0DFW0,DZH318Z0DFW0/001D,,Ddsv4 Series Dedicated Host,Ddsv4 Type 1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
24,Ddsv4_Type 1,northeurope,USD,0.0,4.435,4.435,EU North,2021-11-01T00:00:00Z,734d0f35-c432-5581-a8b0-44d37e7b1f1c,Ddsv4 Type 1,DZH318Z0DFW0,DZH318Z0DFW0/001S,,Ddsv4 Series Dedicated Host,Ddsv4 Type 1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
25,Standard_L32s,usgovvirginia,USD,0.0,0.602,0.602,US Gov Virginia,2017-12-01T00:00:00Z,734ed410-4aed-40d1-b3cf-0c9494284f9c,L32s Low Priority,DZH318Z0BQ4V,DZH318Z0BQ4V/003M,,Virtual Machines LS Series,L32s Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
26,Standard_L48s_v3,japanwest,USD,0.0,0.863171,0.863171,JA West,2023-05-01T00:00:00Z,7351e29a-49cf-53a5-8397-bbdf5d83b98a,L48s v3 Spot,DZH318Z08NRP,DZH318Z08NRP/01B9,,Virtual Machines Lsv3 Series Windows,Standard_L48s_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
27,Standard_L48s_v3,japanwest,USD,0.0,0.4908,0.4908,JA West,2023-03-01T00:00:00Z,7351e29a-49cf-53a5-8397-bbdf5d83b98a,L48s v3 Spot,DZH318Z08NRP,DZH318Z08NRP/01B9,,Virtual Machines Lsv3 Series Windows,Standard_L48s_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
28,Standard_L48as_v3,koreacentral,USD,0.0,0.878,0.878,KR Central,2022-11-01T00:00:00Z,73530b34-7d31-5a6f-bbbf-c333f46bafb0,L48as v3 Low Priority,DZH318Z08NR9,DZH318Z08NR9/013G,,Lasv3 Series Linux,Standard_L48as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
29,Standard_E64d_v4,westindia,USD,0.0,1.112,1.112,IN West,2021-02-01T00:00:00Z,73536697-48c3-5e90-91f6-5047f3e81852,E64d v4 Low Priority,DZH318Z0D1L5,DZH318Z0D1L5/023W,,Virtual Machines Edv4 Series,E64d v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
30,Standard_L64as_v3,koreacentral,USD,0.0,0.959213,0.959213,KR Central,2023-05-01T00:00:00Z,7353b81d-9c31-5aaf-88dc-a3f6d65c65a6,L64as v3 Spot,DZH318Z08NR9,DZH318Z08NR9/013B,,Lasv3 Series Linux,Standard_L64as_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
31,Standard_E16-8as_v5,attdallas1,USD,0.0,0.88,0.88,ATT Dallas 1,2022-12-01T00:00:00Z,7353d237-6a5c-5f52-b373-29121e2fe567,E16-8as v5 Spot,DZH318Z093XK,DZH318Z093XK/01MJ,,Virtual Machines Easv5 Series Windows,E16-8as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
32,Standard_E16-8as_v5,attdallas1,USD,0.0,0.5856,0.5856,ATT Dallas 1,2022-12-01T00:00:00Z,7353d237-6a5c-5f52-b373-29121e2fe567,E16-8as v5 Spot,DZH318Z093XK,DZH318Z093XK/01MJ,,Virtual Machines Easv5 Series Windows,E16-8as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
33,Standard_D96s_v5,uaecentral,USD,0.0,1.764,1.764,AE Central,2022-05-01T00:00:00Z,73553057-ea18-5cd5-8f7b-bf5c8c63c9af,D96s v5 Spot,DZH318Z08M9T,DZH318Z08M9T/01D9,,Virtual Machines Dsv5 Series Windows,Standard_D96s_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
34,Standard_D96s_v5,uaecentral,USD,0.0,0.7344,0.7344,AE Central,2022-07-01T00:00:00Z,73553057-ea18-5cd5-8f7b-bf5c8c63c9af,D96s v5 Spot,DZH318Z08M9T,DZH318Z08M9T/01D9,,Virtual Machines Dsv5 Series Windows,Standard_D96s_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
35,Standard_D8ds_v5,swedencentral,USD,0.0,0.117024,0.117024,SE Central,2023-05-01T00:00:00Z,7355c2a3-7e6e-54c6-a24c-a655d3e6ce0d,D8ds v5 Spot,DZH318Z08MC5,DZH318Z08MC5/01K3,,Virtual Machines Ddsv5 Series Windows,Standard_D8ds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
36,Standard_D8ds_v5,swedencentral,USD,0.0,0.054048,0.054048,SE Central,2023-05-01T00:00:00Z,7355c2a3-7e6e-54c6-a24c-a655d3e6ce0d,D8ds v5 Spot,DZH318Z08MC5,DZH318Z08MC5/01K3,,Virtual Machines Ddsv5 Series Windows,Standard_D8ds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
37,Standard_E96-48as_v5,southindia,USD,0.0,7.648,7.648,IN South,2022-07-01T00:00:00Z,735618d9-7bc7-57e5-996e-0857dac0c8d4,E96-48as v5,DZH318Z093XK,DZH318Z093XK/0316,,Virtual Machines Easv5 Series Windows,E96-48as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
38,Standard_E96-48as_v5,southindia,USD,0.0,12.064,12.064,IN South,2022-07-01T00:00:00Z,735618d9-7bc7-57e5-996e-0857dac0c8d4,E96-48as v5,DZH318Z093XK,DZH318Z093XK/0316,,Virtual Machines Easv5 Series Windows,E96-48as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
39,Standard_D8ds_v4,usgovtexas,USD,0.0,0.113,0.113,US Gov TX,2020-06-01T00:00:00Z,735861ba-abfa-5c04-9edc-079e2195a924,D8ds v4 Low Priority,DZH318Z0CSHM,DZH318Z0CSHM/00G0,,Virtual Machines Ddsv4 Series,D8ds v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
40,Standard_E64bds_v5,usgovvirginia,USD,0.0,2.06848,2.06848,US Gov Virginia,2023-05-01T00:00:00Z,73597c94-4b9b-56ab-9a16-c31bbe43afad,E64bds v5 Spot,DZH318Z09LQP,DZH318Z09LQP/01ZX,,Virtual Machines Ebdsv5 Series,Standard_E64bds_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
41,Standard_L64s_v3,switzerlandnorth,USD,0.0,88137.0,88137.0,CH North,2022-09-01T00:00:00Z,7359d266-6cbe-5357-9baf-2e259c5eeb20,L64s v3,DZH318Z08NR7,DZH318Z08NR7/0296,,Virtual Machines Lsv3 Series,Standard_L64s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
42,Standard_L64s_v3,switzerlandnorth,USD,0.0,44768.0,44768.0,CH North,2022-09-01T00:00:00Z,7359d266-6cbe-5357-9baf-2e259c5eeb20,L64s v3,DZH318Z08NR7,DZH318Z08NR7/0295,,Virtual Machines Lsv3 Series,Standard_L64s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
43,Standard_L64s_v3,switzerlandnorth,USD,0.0,7.985,7.985,CH North,2022-09-01T00:00:00Z,7359d266-6cbe-5357-9baf-2e259c5eeb20,L64s v3,DZH318Z08NR7,DZH318Z08NR7/016R,,Virtual Machines Lsv3 Series,Standard_L64s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
44,Standard_D32-16s_v3,uksouth,USD,0.0,0.371,0.371,UK South,2017-12-01T00:00:00Z,735bfc0b-f306-4b00-9523-f3aad9215b48,D32-16s v3 Low Priority,DZH318Z0BQ50,DZH318Z0BQ50/028L,,Virtual Machines DSv3 Series,D32-16s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
45,Standard_D32-8s_v3,uksouth,USD,0.0,0.371,0.371,UK South,2017-12-01T00:00:00Z,735bfc0b-f306-4b00-9523-f3aad9215b48,D32-8s v3 Low Priority,DZH318Z0BQ50,DZH318Z0BQ50/028K,,Virtual Machines DSv3 Series,D32-8s v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
46,Standard_E2as_v5,westcentralus,USD,0.0,0.228,0.228,US West Central,2021-11-01T00:00:00Z,735c2517-5621-5993-8a2a-182ccf186346,E2as v5,DZH318Z093XK,DZH318Z093XK/0032,,Virtual Machines Easv5 Series Windows,E2as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
47,Standard_E2as_v5,westcentralus,USD,0.0,0.136,0.136,US West Central,2021-11-01T00:00:00Z,735c2517-5621-5993-8a2a-182ccf186346,E2as v5,DZH318Z093XK,DZH318Z093XK/0032,,Virtual Machines Easv5 Series Windows,E2as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
48,Standard_D16d_v4,usgovtexas,USD,0.0,5840.0,5840.0,US Gov TX,2020-08-01T00:00:00Z,735dc41a-01a7-589c-b70b-ac84d99f762c,D16d v4,DZH318Z0D1L2,DZH318Z0D1L2/00NW,,Virtual Machines Ddv4 Series,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
49,Standard_D16d_v4,usgovtexas,USD,0.0,11285.0,11285.0,US Gov TX,2020-06-01T00:00:00Z,735dc41a-01a7-589c-b70b-ac84d99f762c,D16d v4,DZH318Z0D1L2,DZH318Z0D1L2/00NN,,Virtual Machines Ddv4 Series,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
50,Standard_D16d_v4,usgovtexas,USD,0.0,1.13,1.13,US Gov TX,2020-06-01T00:00:00Z,735dc41a-01a7-589c-b70b-ac84d99f762c,D16d v4,DZH318Z0D1L2,DZH318Z0D1L2/00NT,,Virtual Machines Ddv4 Series,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
51,Standard_M16s,uksouth,USD,0.0,0.6015,0.6015,UK South,2019-05-01T00:00:00Z,735f42a4-264c-41a7-a853-e0c91bd1edcd,M16s Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/0074,,Virtual Machines MS Series Windows,M16s Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
52,Standard_M16s,uksouth,USD,0.0,1.497,1.497,UK South,2019-05-01T00:00:00Z,735f42a4-264c-41a7-a853-e0c91bd1edcd,M16s Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/0074,,Virtual Machines MS Series Windows,M16s Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
53,Standard_B4ls_v2,westus2,USD,0.0,0.0588,0.0588,US West 2,2023-03-01T00:00:00Z,7364fef1-047a-51ee-adc8-934fb22bd63b,B4ls v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/00P4,,Virtual Machines Bsv2 Series Windows,B4ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
54,Standard_B4ls_v2,westus2,USD,0.0,0.0664,0.0664,US West 2,2023-03-01T00:00:00Z,7364fef1-047a-51ee-adc8-934fb22bd63b,B4ls v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/00P4,,Virtual Machines Bsv2 Series Windows,B4ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
55,Standard_E32-8ads_v5,australiacentral2,USD,0.0,0.509,0.509,AU Central 2,2022-11-01T00:00:00Z,73655074-f8e6-52ba-b3e1-bd75a282e746,E32-8ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/03XQ,,Virtual Machines Eadsv5 Series Windows,E32-8ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
56,Standard_E32-8ads_v5,australiacentral2,USD,0.0,1.606,1.606,AU Central 2,2022-11-01T00:00:00Z,73655074-f8e6-52ba-b3e1-bd75a282e746,E32-8ads v5 Low Priority,DZH318Z093WX,DZH318Z093WX/03XQ,,Virtual Machines Eadsv5 Series Windows,E32-8ads v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
57,Standard_B8s_v2,qatarcentral,USD,0.0,0.1604,0.1604,QA Central,2023-03-01T00:00:00Z,736562cb-4eee-5331-8689-a2e268197398,B8s v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/02CT,,Virtual Machines Bsv2 Series Windows,B8s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
58,Standard_B8s_v2,qatarcentral,USD,0.0,0.1752,0.1752,QA Central,2023-03-01T00:00:00Z,736562cb-4eee-5331-8689-a2e268197398,B8s v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/02CT,,Virtual Machines Bsv2 Series Windows,B8s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
59,Basic_A4,qatarcentral,USD,0.0,0.1796,0.1796,QA Central,2022-07-05T00:00:00Z,736562fa-6174-5b2d-8991-243db579b243,A4 Spot,DZH318Z0BQNM,DZH318Z0BQNM/01G2,,Virtual Machines A Series Basic Windows,A4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
60,Basic_A4,qatarcentral,USD,0.0,0.2852,0.2852,QA Central,2022-07-05T00:00:00Z,736562fa-6174-5b2d-8991-243db579b243,A4 Spot,DZH318Z0BQNM,DZH318Z0BQNM/01G2,,Virtual Machines A Series Basic Windows,A4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
61,Standard_M16s,australiasoutheast,USD,0.0,25447.0,25447.0,AU Southeast,2018-05-01T00:00:00Z,7365aedb-4500-4e7e-ab0f-d6f7fb8a5c42,M16s,DZH318Z0BQ4W,DZH318Z0BQ4W/00BN,,Virtual Machines MS Series,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
62,Standard_M16s,australiasoutheast,USD,0.0,3.461,3.461,AU Southeast,2019-04-01T00:00:00Z,7365aedb-4500-4e7e-ab0f-d6f7fb8a5c42,M16s,DZH318Z0BQ4W,DZH318Z0BQ4W/00BX,,Virtual Machines MS Series,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
63,Standard_M16s,australiasoutheast,USD,0.0,17436.0,17436.0,AU Southeast,2018-05-01T00:00:00Z,7365aedb-4500-4e7e-ab0f-d6f7fb8a5c42,M16s,DZH318Z0BQ4W,DZH318Z0BQ4W/00FM,,Virtual Machines MS Series,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
64,Standard_M16s,canadacentral,USD,0.0,2.6257,2.6257,CA Central,2018-09-04T00:00:00Z,73696fb2-6fdc-4339-9ba7-72503d0efa06,M16s,DZH318Z0BPW5,DZH318Z0BPW5/00H0,,Virtual Machines MS Series Windows,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
65,Standard_M16s,canadacentral,USD,0.0,3.4353,3.4353,CA Central,2018-09-04T00:00:00Z,73696fb2-6fdc-4339-9ba7-72503d0efa06,M16s,DZH318Z0BPW5,DZH318Z0BPW5/00H0,,Virtual Machines MS Series Windows,M16s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
66,Standard_E32-16ds_v5,attatlanta1,USD,0.0,1.8328,1.8328,ATT Atlanta 1,2022-04-01T00:00:00Z,736af2c7-9111-5615-8fa5-585c7b72cf06,E32-16ds v5 Spot,DZH318Z096SL,DZH318Z096SL/073J,,Virtual Machines Edsv5 Series Windows,E32-16ds v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
67,Standard_E32-16ds_v5,attatlanta1,USD,0.0,1.244,1.244,ATT Atlanta 1,2022-04-01T00:00:00Z,736af2c7-9111-5615-8fa5-585c7b72cf06,E32-16ds v5 Spot,DZH318Z096SL,DZH318Z096SL/073J,,Virtual Machines Edsv5 Series Windows,E32-16ds v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
68,Standard_D48a_v4,australiacentral2,USD,0.0,0.576,0.576,AU Central 2,2022-11-01T00:00:00Z,736cce52-37bf-574b-beb3-96947a50a1af,D48a v4/D48as v4 Low Priority,DZH318Z0CM2B,DZH318Z0CM2B/01CL,,Virtual Machines Dav4 Series,D48a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
69,Standard_D48as_v4,australiacentral2,USD,0.0,0.576,0.576,AU Central 2,2022-12-01T00:00:00Z,736cce52-37bf-574b-beb3-96947a50a1af,D48as v4 Low Priority,DZH318Z0CM2C,DZH318Z0CM2C/01N5,,Virtual Machines Dasv4 Series,D48as v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
