,armSkuName,armRegionName,currencyCode,tierMinimumUnits,retailPrice,unitPrice,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,mismatched_reason
10,Standard_D8ads_v5,southafricawest,USD,0.0,0.715,0.715,ZA West,2022-11-01T00:00:00Z,a70cf180-a62f-5e9a-95de-d219efe76c93,D8ads v5,DZH318Z08W2P,DZH318Z08W2P/012H,Virtual Machines Dadsv5 Series Windows,Standard_D8ads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
11,Standard_D8ads_v5,southafricawest,USD,0.0,1.083,1.083,ZA West,2022-11-01T00:00:00Z,a70cf180-a62f-5e9a-95de-d219efe76c93,D8ads v5,DZH318Z08W2P,DZH318Z08W2P/012H,Virtual Machines Dadsv5 Series Windows,Standard_D8ads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
12,Standard_F16s_v2,francecentral,USD,0.0,0.213535,0.213535,FR Central,2023-05-01T00:00:00Z,a70dbfec-1e86-524e-9b7d-b9880b1196fd,F16s v2 Spot,DZH318Z0BPWJ,DZH318Z0BPWJ/010H,Virtual Machines FSv2 Series Windows,F16s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
13,Standard_F16s_v2,francecentral,USD,0.0,0.085729,0.085729,FR Central,2023-05-01T00:00:00Z,a70dbfec-1e86-524e-9b7d-b9880b1196fd,F16s v2 Spot,DZH318Z0BPWJ,DZH318Z0BPWJ/010H,Virtual Machines FSv2 Series Windows,F16s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
14,Standard_E16-4ads_v5,switzerlandwest,USD,0.0,0.1948,0.1948,CH West,2023-03-01T00:00:00Z,a70ee246-f866-5253-99b3-f31a376fca5b,E16-4ads v5 Spot,DZH318Z093X0,DZH318Z093X0/04SJ,Virtual Machines Eadsv5 Series,E16-4ads v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
15,Standard_D16as_v4,westindia,USD,0.0,0.983,0.983,IN West,2022-12-01T00:00:00Z,a7100e9b-9d97-5308-bad0-e011de1d24ff,D16as v4,DZH318Z0CM93,DZH318Z0CM93/013W,Virtual Machines Dasv4 Series Windows,D16as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
16,Standard_D16a_v4,westindia,USD,0.0,1.719,1.719,IN West,2022-11-01T00:00:00Z,a7100e9b-9d97-5308-bad0-e011de1d24ff,D16a v4/D16as v4,DZH318Z0CM94,DZH318Z0CM94/0166,Virtual Machines Dav4 Series Windows,D16a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
17,Standard_D16as_v4,westindia,USD,0.0,1.719,1.719,IN West,2022-12-01T00:00:00Z,a7100e9b-9d97-5308-bad0-e011de1d24ff,D16as v4,DZH318Z0CM93,DZH318Z0CM93/013W,Virtual Machines Dasv4 Series Windows,D16as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
18,Standard_D16a_v4,westindia,USD,0.0,0.983,0.983,IN West,2022-11-01T00:00:00Z,a7100e9b-9d97-5308-bad0-e011de1d24ff,D16a v4/D16as v4,DZH318Z0CM94,DZH318Z0CM94/0166,Virtual Machines Dav4 Series Windows,D16a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
19,Standard_D32-16s_v3,australiasoutheast,USD,0.0,0.205,0.205,AU Southeast,2023-05-01T00:00:00Z,a714b0e5-7b5e-5757-95a3-bbfbd71af434,D32-16s v3 Spot,DZH318Z0BQ50,DZH318Z0BQ50/02W8,Virtual Machines DSv3 Series,D32-16s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
20,Standard_H16r,eastus,USD,0.0,0.5787,0.5787,US East,2022-03-01T00:00:00Z,a718e052-013e-5e37-8287-02f91f565943,H16r Spot,DZH318Z0BPW8,DZH318Z0BPW8/0071,Virtual Machines H Series Windows,H16r Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
21,Standard_H16r,eastus,USD,0.0,0.1988,0.1988,US East,2022-03-01T00:00:00Z,a718e052-013e-5e37-8287-02f91f565943,H16r Spot,DZH318Z0BPW8,DZH318Z0BPW8/0071,Virtual Machines H Series Windows,H16r Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
22,Standard_DS15_v2,attdallas1,USD,0.0,0.435,0.435,ATT Dallas 1,2022-12-01T00:00:00Z,a71a6b46-effe-5a4e-8086-2dc3142d71a1,DS15 v2 Low Priority,DZH318Z0BQPW,DZH318Z0BQPW/048Z,Virtual Machines DSv2 Series Windows,DS15 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
23,Standard_DS15_v2,attdallas1,USD,0.0,1.239,1.239,ATT Dallas 1,2022-12-01T00:00:00Z,a71a6b46-effe-5a4e-8086-2dc3142d71a1,DS15 v2 Low Priority,DZH318Z0BQPW,DZH318Z0BQPW/048Z,Virtual Machines DSv2 Series Windows,DS15 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
24,Standard_D64-32s_v3,brazilsouth,USD,0.0,5.088,5.088,BR South,2017-08-18T00:00:00Z,a71e97d3-f9a1-4923-885e-3b594ee55488,D64-32s v3,DZH318Z0BQ50,DZH318Z0BQ50/0325,Virtual Machines DSv3 Series,D64-32s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
25,Standard_D64-16s_v3,brazilsouth,USD,0.0,5.088,5.088,BR South,2017-08-18T00:00:00Z,a71e97d3-f9a1-4923-885e-3b594ee55488,D64-16s v3,DZH318Z0BQ50,DZH318Z0BQ50/032H,Virtual Machines DSv3 Series,D64-16s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
26,Standard_D96as_v4,usgovvirginia,USD,0.0,10.224,10.224,US Gov Virginia,2022-08-01T00:00:00Z,a71f7d92-0296-5560-bb7e-4e6980ebf1a3,D96as v4,DZH318Z0CM93,DZH318Z0CM93/00ZG,Virtual Machines Dasv4 Series Windows,D96as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
27,Standard_D96a_v4,usgovvirginia,USD,0.0,10.224,10.224,US Gov Virginia,2022-08-01T00:00:00Z,a71f7d92-0296-5560-bb7e-4e6980ebf1a3,D96a v4/D96as v4,DZH318Z0CM94,DZH318Z0CM94/019D,Virtual Machines Dav4 Series Windows,D96a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
28,Standard_D15_v2,attdallas1,USD,0.0,0.8708,0.8708,ATT Dallas 1,2022-12-01T00:00:00Z,a7231596-3475-5581-be89-de0554010568,D15 v2/DS15 v2 Spot,DZH318Z0BQ34,DZH318Z0BQ34/04BF,Virtual Machines Dv2 Series,D15 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
29,Standard_B4ls_v2,canadacentral,USD,0.0,0.164,0.164,CA Central,2023-03-01T00:00:00Z,a723383a-0b0b-5830-b664-f390bfcc5945,B4ls v2,DZH318Z0K9K9,DZH318Z0K9K9/02CT,Virtual Machines Bsv2 Series,B4ls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
30,Standard_E80ids_v4,westindia,USD,0.0,1.39,1.39,IN West,2021-02-01T00:00:00Z,a72531fb-dcbe-5d10-bb4d-1fd0eda14796,E80ids v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/037W,Virtual Machines Edsv4 Series Windows,E80ids v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
31,Standard_E80ids_v4,westindia,USD,0.0,4.251,4.251,IN West,2021-02-01T00:00:00Z,a72531fb-dcbe-5d10-bb4d-1fd0eda14796,E80ids v4 Low Priority,DZH318Z0CSHB,DZH318Z0CSHB/037W,Virtual Machines Edsv4 Series Windows,E80ids v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
32,Standard_E112ibs_v5,koreacentral,USD,0.0,2.193,2.193,KR Central,2022-09-01T00:00:00Z,a72595d9-15eb-5933-9d20-a05b926dd121,E112ibs v5 Low Priority,DZH318Z09LR5,DZH318Z09LR5/0104,Virtual Machines Ebsv5 Series,Standard_E112ibs_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
33,Standard_B32as_v2,uaecentral,USD,0.0,2.067,2.067,AE Central,2023-03-01T00:00:00Z,a72b332d-b6a9-55d9-bffb-57dc3be1031a,B32as v2,DZH318Z0K9JF,DZH318Z0K9JF/01WP,Virtual Machines Basv2 Series Windows,B32as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
34,Standard_B32as_v2,uaecentral,USD,0.0,1.92,1.92,AE Central,2023-03-01T00:00:00Z,a72b332d-b6a9-55d9-bffb-57dc3be1031a,B32as v2,DZH318Z0K9JF,DZH318Z0K9JF/01WP,Virtual Machines Basv2 Series Windows,B32as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
35,Standard_D64lds_v5,jioindiacentral,USD,0.0,3.168,3.168,IN Central Jio,2023-04-01T00:00:00Z,a72c0924-a452-5df2-aa93-0ea67d9168aa,D64lds v5,DZH318Z08M99,DZH318Z08M99/00QB,Virtual Machines Dldsv5 Series Windows,D64lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
36,Standard_D64lds_v5,jioindiacentral,USD,0.0,6.112,6.112,IN Central Jio,2023-04-01T00:00:00Z,a72c0924-a452-5df2-aa93-0ea67d9168aa,D64lds v5,DZH318Z08M99,DZH318Z08M99/00QB,Virtual Machines Dldsv5 Series Windows,D64lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
37,Standard_B8s_v2,germanynorth,USD,0.0,0.499,0.499,DE North,2023-03-01T00:00:00Z,a72c59d5-77d9-5b7f-b5a6-d42765bcd282,B8s v2,DZH318Z0K9K9,DZH318Z0K9K9/02GZ,Virtual Machines Bsv2 Series,B8s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
38,Standard_E96iads_v5,usgovarizona,USD,0.0,83311.0,83311.0,US Gov AZ,2023-05-01T00:00:00Z,a72ce50f-3c40-577e-9b26-ecfa5a831ce5,E96iads v5,DZH318Z093X0,DZH318Z093X0/07CK,Virtual Machines Eadsv5 Series,E96iads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
39,Standard_E96iads_v5,usgovarizona,USD,0.0,8.342,8.342,US Gov AZ,2023-05-01T00:00:00Z,a72ce50f-3c40-577e-9b26-ecfa5a831ce5,E96iads v5,DZH318Z093X0,DZH318Z093X0/078R,Virtual Machines Eadsv5 Series,E96iads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
40,Standard_E96iads_v5,usgovarizona,USD,0.0,43117.0,43117.0,US Gov AZ,2023-05-01T00:00:00Z,a72ce50f-3c40-577e-9b26-ecfa5a831ce5,E96iads v5,DZH318Z093X0,DZH318Z093X0/07CJ,Virtual Machines Eadsv5 Series,E96iads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
41,Standard_B8as_v2,australiaeast,USD,0.0,0.1748,0.1748,AU East,2023-03-01T00:00:00Z,a72cf6c6-bc60-5180-ac14-5182c1f80816,B8as v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/026X,Virtual Machines Basv2 Series Windows,B8as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
42,Standard_B8as_v2,australiaeast,USD,0.0,0.16,0.16,AU East,2023-03-01T00:00:00Z,a72cf6c6-bc60-5180-ac14-5182c1f80816,B8as v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/026X,Virtual Machines Basv2 Series Windows,B8as v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
43,Standard_D64-16s_v3,eastus,USD,0.0,0.940339,0.940339,US East,2023-05-01T00:00:00Z,a72d023a-c4b0-56dd-9986-6c3acc5e1607,D64-16s v3 Spot,DZH318Z0BQ50,DZH318Z0BQ50/022Z,Virtual Machines DSv3 Series,D64-16s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
44,Standard_E64ds_v5,jioindiawest,USD,0.0,2.416,2.416,IN West Jio,2021-05-01T00:00:00Z,a72d9ae4-21e6-5cf7-b387-5f7a7fd3d07d,E64ds v5,DZH318Z096SN,DZH318Z096SN/004P,Virtual Machines Edsv5 Series,E64ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
45,Standard_B16als_v2,canadacentral,USD,0.0,0.2268,0.2268,CA Central,2023-03-01T00:00:00Z,a731af7e-b78f-5fcc-9367-41403e70c9fd,B16als v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/01B2,Virtual Machines Basv2 Series Windows,B16als v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
46,Standard_B16als_v2,canadacentral,USD,0.0,0.256,0.256,CA Central,2023-03-01T00:00:00Z,a731af7e-b78f-5fcc-9367-41403e70c9fd,B16als v2 Spot,DZH318Z0K9JF,DZH318Z0K9JF/01B2,Virtual Machines Basv2 Series Windows,B16als v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
47,Standard_B8ls_v2,qatarcentral,USD,0.0,0.1568,0.1568,QA Central,2023-03-01T00:00:00Z,a732ff44-726c-5628-aeee-73c9642844a1,B8ls v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/02CX,Virtual Machines Bsv2 Series Windows,B8ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
48,Standard_B8ls_v2,qatarcentral,USD,0.0,0.142,0.142,QA Central,2023-03-01T00:00:00Z,a732ff44-726c-5628-aeee-73c9642844a1,B8ls v2 Spot,DZH318Z0K9KD,DZH318Z0K9KD/02CX,Virtual Machines Bsv2 Series Windows,B8ls v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
49,Standard_HB120-16rs_v3,uksouth,USD,0.0,0.94095,0.94095,UK South,2023-05-01T00:00:00Z,a73381d5-0469-55c1-8da2-47b80797c2a9,HB120-16rs_v3 Spot,DZH318Z08KCJ,DZH318Z08KCJ/007G,Virtual Machines HBrsv3 Series,HB120-16rs_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
50,Standard_D16a_v4,southafricanorth,USD,0.0,0.203,0.203,ZA North,2022-07-01T00:00:00Z,a733d6ed-7ae6-52f9-88ef-d83252dad2fe,D16a v4/D16as v4 Low Priority,DZH318Z0CM94,DZH318Z0CM94/00XG,Virtual Machines Dav4 Series Windows,D16a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
51,Standard_D16as_v4,southafricanorth,USD,0.0,0.203,0.203,ZA North,2022-07-01T00:00:00Z,a733d6ed-7ae6-52f9-88ef-d83252dad2fe,D16as v4 Low Priority,DZH318Z0CM93,DZH318Z0CM93/01BC,Virtual Machines Dasv4 Series Windows,D16as v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,mismatched_sku_detail
52,Standard_D16a_v4,southafricanorth,USD,0.0,0.701,0.701,ZA North,2022-07-01T00:00:00Z,a733d6ed-7ae6-52f9-88ef-d83252dad2fe,D16a v4/D16as v4 Low Priority,DZH318Z0CM94,DZH318Z0CM94/00XG,Virtual Machines Dav4 Series Windows,D16a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
53,Standard_D16as_v4,southafricanorth,USD,0.0,0.701,0.701,ZA North,2022-07-01T00:00:00Z,a733d6ed-7ae6-52f9-88ef-d83252dad2fe,D16as v4 Low Priority,DZH318Z0CM93,DZH318Z0CM93/01BC,Virtual Machines Dasv4 Series Windows,D16as v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
54,Standard_E96bs_v5,australiacentral2,USD,0.0,1.709,1.709,AU Central 2,2022-09-01T00:00:00Z,a73ba81f-e08f-5d43-b26f-e9d17c947cdb,E96bs v5 Low Priority,DZH318Z09LR5,DZH318Z09LR5/01PQ,Virtual Machines Ebsv5 Series,Standard_E96bs_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
55,Standard_D32-8s_v3,swedencentral,USD,0.0,1.632,1.632,SE Central,2021-06-08T00:00:00Z,a73c7ba1-66a5-5fbe-9a94-4849f7596480,D32-8s v3,DZH318Z0BQ50,DZH318Z0BQ50/03KQ,Virtual Machines DSv3 Series,D32-8s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
56,Standard_D32-16s_v3,swedencentral,USD,0.0,1.632,1.632,SE Central,2021-06-08T00:00:00Z,a73c7ba1-66a5-5fbe-9a94-4849f7596480,D32-16s v3,DZH318Z0BQ50,DZH318Z0BQ50/03LF,Virtual Machines DSv3 Series,D32-16s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,mismatched_sku_detail
57,Standard_B4s_v2,japanwest,USD,0.0,0.00872,0.00872,JA West,2023-03-01T00:00:00Z,a73c8b51-ea6c-5f07-8c09-08af8fc1c272,B4s v2 Spot,DZH318Z0K9K9,DZH318Z0K9K9/016P,Virtual Machines Bsv2 Series,B4s v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
58,Standard_B2as_v2,australiacentral,USD,0.0,0.1,0.1,AU Central,2023-03-01T00:00:00Z,a73e0444-0eda-578c-a6c6-20aba4aa0383,B2as v2,DZH318Z0K9JF,DZH318Z0K9JF/016P,Virtual Machines Basv2 Series Windows,B2as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
59,Standard_B2as_v2,australiacentral,USD,0.0,0.109,0.109,AU Central,2023-03-01T00:00:00Z,a73e0444-0eda-578c-a6c6-20aba4aa0383,B2as v2,DZH318Z0K9JF,DZH318Z0K9JF/016P,Virtual Machines Basv2 Series Windows,B2as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
60,Standard_D4as_v5,germanywestcentral,USD,0.0,0.157,0.157,DE West Central,2021-11-01T00:00:00Z,a7417b43-7b0a-59ea-a318-f5cac97ffc62,D4as v5 Low Priority,DZH318Z08W0Q,DZH318Z08W0Q/00PM,Virtual Machines Dasv5 Series Windows,Standard_D4as_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
61,Standard_D4as_v5,germanywestcentral,USD,0.0,0.0416,0.0416,DE West Central,2021-11-01T00:00:00Z,a7417b43-7b0a-59ea-a318-f5cac97ffc62,D4as v5 Low Priority,DZH318Z08W0Q,DZH318Z08W0Q/00PM,Virtual Machines Dasv5 Series Windows,Standard_D4as_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
62,Standard_E32d_v5,australiaeast,USD,0.0,0.298723,0.298723,AU East,2023-05-01T00:00:00Z,a742e23f-8b37-592a-a88f-f95afc79477e,E32d v5 Spot,DZH318Z08M9R,DZH318Z08M9R/000Z,Virtual Machines Edv5 Series,Standard_E32d_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
63,Standard_E32-16as_v5,southafricawest,USD,0.0,4.613,4.613,ZA West,2022-11-01T00:00:00Z,a742ee4a-2a5a-5fb0-8f9e-1264adcbbf22,E32-16as v5,DZH318Z093XK,DZH318Z093XK/04DN,Virtual Machines Easv5 Series Windows,E32-16as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
64,Standard_E32-16as_v5,southafricawest,USD,0.0,3.141,3.141,ZA West,2022-11-01T00:00:00Z,a742ee4a-2a5a-5fb0-8f9e-1264adcbbf22,E32-16as v5,DZH318Z093XK,DZH318Z093XK/04DN,Virtual Machines Easv5 Series Windows,E32-16as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
65,Standard_E48as_v5,swedencentral,USD,0.0,0.688586,0.688586,SE Central,2023-05-01T00:00:00Z,a744a16f-855e-56c3-a6f3-9dc48ddf3dda,E48as v5 Spot,DZH318Z093XK,DZH318Z093XK/03ZW,Virtual Machines Easv5 Series Windows,E48as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
66,Standard_E48as_v5,swedencentral,USD,0.0,0.30463,0.30463,SE Central,2023-05-01T00:00:00Z,a744a16f-855e-56c3-a6f3-9dc48ddf3dda,E48as v5 Spot,DZH318Z093XK,DZH318Z093XK/03ZW,Virtual Machines Easv5 Series Windows,E48as v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,mismatched_sku_detail
67,Msmv2_Type1,centralus,USD,0.0,123.24,123.24,US Central,2021-02-01T00:00:00Z,a74590ab-f97e-5bef-a4fb-48c9e5b94edd,Msmv2 Type1,DZH318Z0CTQD,DZH318Z0CTQD/003P,MSv2 Series Dedicated Host,Msmv2 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,mismatched_sku_detail
68,Msmv2_Type1,centralus,USD,0.0,906875.0,906875.0,US Central,2021-02-01T00:00:00Z,a74590ab-f97e-5bef-a4fb-48c9e5b94edd,Msmv2 Type1,DZH318Z0CTQD,DZH318Z0CTQD/003T,MSv2 Series Dedicated Host,Msmv2 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
69,Msmv2_Type1,centralus,USD,0.0,626175.0,626175.0,US Central,2021-02-01T00:00:00Z,a74590ab-f97e-5bef-a4fb-48c9e5b94edd,Msmv2 Type1,DZH318Z0CTQD,DZH318Z0CTQD/003Q,MSv2 Series Dedicated Host,Msmv2 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,mismatched_sku_detail
